recording,monkey,analysis,fold,dimension,tau_samples,n_training_trials,tau_method,robust_peaks_hz,adjustment
monkeyT_session-y070416003-7_lfp-6,T,matched_long,2,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070416003-7_lfp-6,T,matched_long,3,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070416003-7_lfp-6,T,matched_long,4,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070416009-13_lfp-5,T,short,0,3,13,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,short,1,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,short,2,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,short,3,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,short,4,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_short,0,3,13,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_short,1,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_short,2,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_short,3,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_short,4,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_long,0,3,13,100,ami_first_local_minimum,[24.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_long,1,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_long,2,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_long,3,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-5,T,matched_long,4,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070416009-13_lfp-6,T,short,0,3,13,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,short,1,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,short,2,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,short,3,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,short,4,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_short,0,3,13,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_short,1,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_short,2,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_short,3,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_short,4,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_long,0,3,13,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_long,1,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_long,2,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_long,3,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070416009-13_lfp-6,T,matched_long,4,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-5,T,short,0,3,14,100,ami_first_local_minimum,[24.0],
monkeyT_session-y070419002-5_lfp-5,T,short,1,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070419002-5_lfp-5,T,short,2,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070419002-5_lfp-5,T,short,3,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-5,T,short,4,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-5,T,matched_short,0,3,14,100,ami_first_local_minimum,[24.0],
monkeyT_session-y070419002-5_lfp-5,T,matched_short,1,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070419002-5_lfp-5,T,matched_short,2,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070419002-5_lfp-5,T,matched_short,3,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-5,T,matched_short,4,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-5,T,matched_long,0,3,12,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-5,T,matched_long,1,3,12,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-5,T,matched_long,2,3,12,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-5,T,matched_long,3,3,12,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-5,T,matched_long,4,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-7,T,short,0,3,13,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-7,T,short,1,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070419002-5_lfp-7,T,short,2,5,13,101,ami_first_local_minimum,"[4.0, 22.0]",
monkeyT_session-y070419002-5_lfp-7,T,short,3,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070419002-5_lfp-7,T,short,4,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-7,T,matched_short,0,3,13,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-7,T,matched_short,1,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070419002-5_lfp-7,T,matched_short,2,5,13,101,ami_first_local_minimum,"[4.0, 22.0]",
monkeyT_session-y070419002-5_lfp-7,T,matched_short,3,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070419002-5_lfp-7,T,matched_short,4,3,13,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070419002-5_lfp-7,T,matched_long,0,5,13,100,ami_first_local_minimum,"[22.0, 46.0]",
monkeyT_session-y070419002-5_lfp-7,T,matched_long,1,5,13,101,ami_first_local_minimum,"[24.0, 46.0]",
monkeyT_session-y070419002-5_lfp-7,T,matched_long,2,5,13,101,ami_first_local_minimum,"[22.0, 46.0]",
monkeyT_session-y070419002-5_lfp-7,T,matched_long,3,5,13,101,ami_first_local_minimum,"[24.0, 46.0]",
monkeyT_session-y070419002-5_lfp-7,T,matched_long,4,5,13,101,ami_first_local_minimum,"[24.0, 46.0]",
monkeyT_session-y070420002-5_lfp-5,T,short,0,5,13,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,short,1,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,short,2,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,short,3,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,short,4,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_short,0,5,13,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_short,1,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_short,2,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_short,3,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_short,4,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_long,0,5,13,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_long,1,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_long,2,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_long,3,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-5,T,matched_long,4,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,short,0,5,14,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,short,1,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,short,2,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,short,3,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070420002-5_lfp-8,T,short,4,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,matched_short,0,5,14,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,matched_short,1,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,matched_short,2,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,matched_short,3,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070420002-5_lfp-8,T,matched_short,4,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,matched_long,0,5,12,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,matched_long,1,5,12,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,matched_long,2,5,12,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,matched_long,3,5,12,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420002-5_lfp-8,T,matched_long,4,5,12,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,short,0,5,13,100,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,short,1,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,short,2,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,short,3,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,short,4,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_short,0,5,13,100,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_short,1,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_short,2,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_short,3,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_short,4,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_long,0,5,13,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_long,1,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_long,2,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_long,3,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420006-10_lfp-5,T,matched_long,4,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070420006-10_lfp-7,T,short,0,5,9,100,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,short,1,5,9,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,short,2,5,9,101,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070420006-10_lfp-7,T,short,3,5,9,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,short,4,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_short,0,5,9,100,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_short,1,5,9,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_short,2,5,9,101,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_short,3,5,9,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_short,4,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_long,0,5,13,100,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_long,1,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_long,2,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_long,3,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070420006-10_lfp-7,T,matched_long,4,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423002-6_lfp-5,T,short,0,5,14,100,ami_first_local_minimum,"[24.0, 46.0]",
monkeyT_session-y070423002-6_lfp-5,T,short,1,5,14,101,ami_first_local_minimum,"[24.0, 46.0]",
monkeyT_session-y070423002-6_lfp-5,T,short,2,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-5,T,short,3,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-5,T,short,4,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-5,T,matched_short,0,5,14,100,ami_first_local_minimum,"[24.0, 46.0]",
monkeyT_session-y070423002-6_lfp-5,T,matched_short,1,5,14,101,ami_first_local_minimum,"[24.0, 46.0]",
monkeyT_session-y070423002-6_lfp-5,T,matched_short,2,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-5,T,matched_short,3,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-5,T,matched_short,4,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-5,T,matched_long,0,5,14,100,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423002-6_lfp-5,T,matched_long,1,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423002-6_lfp-5,T,matched_long,2,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423002-6_lfp-5,T,matched_long,3,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423002-6_lfp-5,T,matched_long,4,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423002-6_lfp-6,T,short,0,5,13,100,ami_first_local_minimum,"[4.0, 24.0]",
monkeyT_session-y070423002-6_lfp-6,T,short,1,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-6,T,short,2,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-6,T,short,3,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-6,T,short,4,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-6,T,matched_short,0,5,13,100,ami_first_local_minimum,"[4.0, 24.0]",
monkeyT_session-y070423002-6_lfp-6,T,matched_short,1,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-6,T,matched_short,2,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-6,T,matched_short,3,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-6,T,matched_short,4,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423002-6_lfp-6,T,matched_long,0,5,13,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070423002-6_lfp-6,T,matched_long,1,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070423002-6_lfp-6,T,matched_long,2,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070423002-6_lfp-6,T,matched_long,3,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070423002-6_lfp-6,T,matched_long,4,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070423008-14_lfp-5,T,short,0,3,14,100,ami_first_local_minimum,[26.0],
monkeyT_session-y070423008-14_lfp-5,T,short,1,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423008-14_lfp-5,T,short,2,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423008-14_lfp-5,T,short,3,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423008-14_lfp-5,T,short,4,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423008-14_lfp-5,T,matched_short,0,3,14,96,ami_first_local_minimum,[26.0],
monkeyT_session-y070423008-14_lfp-5,T,matched_short,1,3,13,96,ami_first_local_minimum,[24.0],
monkeyT_session-y070423008-14_lfp-5,T,matched_short,2,3,14,96,ami_first_local_minimum,[26.0],
monkeyT_session-y070423008-14_lfp-5,T,matched_short,3,3,14,96,ami_first_local_minimum,[24.0],
monkeyT_session-y070423008-14_lfp-5,T,matched_short,4,3,14,96,ami_first_local_minimum,[24.0],
monkeyT_session-y070423008-14_lfp-5,T,matched_long,0,3,11,96,ami_first_local_minimum,[24.0],
monkeyT_session-y070423008-14_lfp-5,T,matched_long,1,5,11,96,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423008-14_lfp-5,T,matched_long,2,5,11,96,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423008-14_lfp-5,T,matched_long,3,5,10,96,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423008-14_lfp-5,T,matched_long,4,5,11,96,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423008-14_lfp-7,T,short,0,3,14,100,ami_first_local_minimum,[26.0],
monkeyT_session-y070423008-14_lfp-7,T,short,1,5,14,101,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070423008-14_lfp-7,T,short,2,3,14,101,ami_first_local_minimum,[26.0],
monkeyT_session-y070423008-14_lfp-7,T,short,3,5,14,101,ami_first_local_minimum,"[4.0, 26.0]",
monkeyT_session-y070423008-14_lfp-7,T,short,4,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070423008-14_lfp-7,T,matched_short,0,5,14,96,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070423008-14_lfp-7,T,matched_short,1,3,14,96,ami_first_local_minimum,[26.0],
monkeyT_session-y070423008-14_lfp-7,T,matched_short,2,3,14,96,ami_first_local_minimum,[26.0],
monkeyT_session-y070423008-14_lfp-7,T,matched_short,3,5,14,96,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070423008-14_lfp-7,T,matched_short,4,3,14,96,ami_first_local_minimum,[26.0],
monkeyT_session-y070423008-14_lfp-7,T,matched_long,0,5,14,96,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070423008-14_lfp-7,T,matched_long,1,5,14,96,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070423008-14_lfp-7,T,matched_long,2,5,14,96,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070423008-14_lfp-7,T,matched_long,3,5,14,96,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070423008-14_lfp-7,T,matched_long,4,5,14,96,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070424001-6_lfp-5,T,short,0,5,14,105,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,short,1,5,14,105,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,short,2,5,14,106,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,short,3,5,14,106,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,short,4,5,14,106,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_short,0,5,14,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_short,1,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_short,2,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_short,3,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_short,4,5,14,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_long,0,5,13,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_long,1,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_long,2,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_long,3,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-5,T,matched_long,4,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-6,T,short,0,3,14,105,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,short,1,3,14,105,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,short,2,3,14,106,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,short,3,3,14,106,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,short,4,3,14,106,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,matched_short,0,3,14,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,matched_short,1,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,matched_short,2,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,matched_short,3,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,matched_short,4,3,14,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-6,T,matched_long,0,5,13,100,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-6,T,matched_long,1,5,13,101,ami_first_local_minimum,"[8.0, 22.0]",
monkeyT_session-y070424001-6_lfp-6,T,matched_long,2,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-6,T,matched_long,3,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-6,T,matched_long,4,5,13,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-7,T,short,0,3,15,105,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-7,T,short,1,3,15,105,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-7,T,short,2,3,16,106,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-7,T,short,3,3,16,106,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-7,T,short,4,3,15,106,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-7,T,matched_short,0,3,15,100,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-7,T,matched_short,1,3,16,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-7,T,matched_short,2,5,16,101,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070424001-6_lfp-7,T,matched_short,3,3,16,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-7,T,matched_short,4,3,15,101,ami_first_local_minimum,[22.0],
monkeyT_session-y070424001-6_lfp-7,T,matched_long,0,5,15,100,ami_first_local_minimum,"[6.0, 22.0]",
