row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,window_index,trial_index,stage,stage_name,start_sample,end_sample_exclusive,event_sample,preprocessing_error,cloud_sha256
180,184,524,6,0,short,1085,180,5,post_GO,4500,4800,4500,,4e46ed8d5a0b212a4e375aebf56b1604a61605cc5fd6e4a897d490813a327700
181,177,105,6,4,short,1086,181,0,pre_TC,2585,2885,2885,,be786c6cb95e50ba6a4a73bc006f82c80f49139f4353bb12e1d506ce096ef4c0
181,177,105,6,4,short,1087,181,1,post_TC,2885,3185,2885,,b1a83e3a686b66589910e8fc22ccc252b8e4de26d33eff94fd1896fb133f7774
181,177,105,6,4,short,1088,181,2,pre_SC,3463,3763,3763,,5bf952a24201295af4f4ef801d53a0b2a9407b1a6e3f0e268d7f6bcd0f0ced75
181,177,105,6,4,short,1089,181,3,post_SC,3763,4063,3763,,0285082db0ce53071572ecc3b3819457e6bee449276b933b91ec3a2438f8a0e2
181,177,105,6,4,short,1090,181,4,pre_GO,4200,4500,4500,,996ec4b10428bf9ae9f742197fda96b44a1bae614494f13b5be9cb835410138e
181,177,105,6,4,short,1091,181,5,post_GO,4500,4800,4500,,db1b91d4a7eb73e3d743a57c9612304049e91e2c069df82fc235cf0c47bb26c9
182,195,372,6,3,short,1092,182,0,pre_TC,2584,2884,2884,,9f59fc7cc7bf081e23e9e4134da737ad61e4ccc786abc1e4ec19a5839d8e61f9
182,195,372,6,3,short,1093,182,1,post_TC,2884,3184,2884,,cdb0460fe5385670b543baaf08c1dbe127f61d27078113ab2b17111092e461fa
182,195,372,6,3,short,1094,182,2,pre_SC,3463,3763,3763,,d75d0f6af4f2ec11a8eb9bf285a66aae2876c7bd9f3ddc11bb33d886fde0f6f6
182,195,372,6,3,short,1095,182,3,post_SC,3763,4063,3763,,0a25d73a1a656b73bb3c7b1ef2309760d89bc4137c62270b0ea18dd5596b3e56
182,195,372,6,3,short,1096,182,4,pre_GO,4200,4500,4500,,bffc78ce426faff2b746d2a7c9ee9487d847826c0d694fa9a2f0da413169f42c
182,195,372,6,3,short,1097,182,5,post_GO,4500,4800,4500,,8577690c1096eb75bc274d59a39887ef2afffae20e35bf6ae1212428edb4c4d4
183,175,617,6,3,short,1098,183,0,pre_TC,2584,2884,2884,,fac78d61450a7b33dd54d58615278f6a5cda3902d37677328af95bc2b846d54e
183,175,617,6,3,short,1099,183,1,post_TC,2884,3184,2884,,e806800d17bc1894ccb421ca20ffeecf0b422eaa1fb85580ea29871e45b1cfd1
183,175,617,6,3,short,1100,183,2,pre_SC,3462,3762,3762,,521c74475f4baf55501aba584e576f18082be0bd1f6f1707696436a62efcd1e5
183,175,617,6,3,short,1101,183,3,post_SC,3762,4062,3762,,0548a6d4a387c6bdfd9b0b5f5ccc07285cbbd00da9e23b5f792b85cafa79bfb7
183,175,617,6,3,short,1102,183,4,pre_GO,4200,4500,4500,,5b766d35f81cd3892954c077455a2caeccc61446b9ff385ddd37fb14f8ec667a
183,175,617,6,3,short,1103,183,5,post_GO,4500,4800,4500,,ed5d0e7aceb3177c17e01283f317837931e27771f5c0436a0c759b77b91a99e4
184,196,527,6,4,short,1104,184,0,pre_TC,2584,2884,2884,,5cfa6d8980cfd5df493ed409e12334fad18b0d3784cf80f976c13fed018e2e81
184,196,527,6,4,short,1105,184,1,post_TC,2884,3184,2884,,2aaf15438dece0700613f739415ab2fce0a4addd22eaf880a4b8d2a39a26b72d
184,196,527,6,4,short,1106,184,2,pre_SC,3463,3763,3763,,ccf3d5661db06fafe4d1193d0884e52d4ba4f6df62c5d72093b59106998aff95
184,196,527,6,4,short,1107,184,3,post_SC,3763,4063,3763,,1b6d23f70d894a38bffebf2b47a8d2384abffb44458fca049a91d85e1878df74
184,196,527,6,4,short,1108,184,4,pre_GO,4200,4500,4500,,f26aae731243e9fe49f6d14edd7900455541dbf18dbd777961996a1f87528062
184,196,527,6,4,short,1109,184,5,post_GO,4500,4800,4500,,3955e0994c2636ada5e46358d9004899b616588017a1695e8a360f9c40b8fadc
185,179,555,6,1,short,1110,185,0,pre_TC,2575,2875,2875,,a427009e3c4d3a395bbf7e26783cf1464a6788a03eeb97cd03bb0ced2cda79cb
185,179,555,6,1,short,1111,185,1,post_TC,2875,3175,2875,,145d09eeb3c4fdf63655dc68b17b264de7982c5a35c069a034823303aa5af7ad
185,179,555,6,1,short,1112,185,2,pre_SC,3462,3762,3762,,564987610efdc5fb1ecf34483809dc57d159663e4d6c15ea33d7bcecc5177d61
185,179,555,6,1,short,1113,185,3,post_SC,3762,4062,3762,,dd98482409e995cc9e9dac763762315b0db26c971a8e26ebf1b33c9eb4d5f317
185,179,555,6,1,short,1114,185,4,pre_GO,4200,4500,4500,,f8ec22d89333263d9ac240a1d6050832dbb463cd2869d66ffe4a61effe3e0bab
185,179,555,6,1,short,1115,185,5,post_GO,4500,4800,4500,,90f08ec75742a5f9b4b8474d50e89c95211e1234a8ee6e2bbff3a0a90d47c435
186,202,342,6,0,short,1116,186,0,pre_TC,2584,2884,2884,,d8e7e8e3d93ea5ee9ca369ec2fecf2fbf5bae5b2fbcd9770a08cfda20ed3c0dd
186,202,342,6,0,short,1117,186,1,post_TC,2884,3184,2884,,50ce6ec453987f5e1d0e861accd705c794b6567eb59d3a7bf941a3190427d4fd
186,202,342,6,0,short,1118,186,2,pre_SC,3463,3763,3763,,bc72067333508290c6074ef352dec3e3efe4974347fe62875f6e003ec7a01a8a
186,202,342,6,0,short,1119,186,3,post_SC,3763,4063,3763,,6c4d519988b295b717105a47ba5ca076b090fdcfe37b38a5c9e8e7edd0ab4973
186,202,342,6,0,short,1120,186,4,pre_GO,4200,4500,4500,,629325dc8ccd366fc33c822ed32cadc1bd1d55e35c55f59ef65b38ff93629c42
186,202,342,6,0,short,1121,186,5,post_GO,4500,4800,4500,,d16bdb42cdce83f5554418892913b25b3a7beda3c907d65958ec3f9b0aaf8e74
187,200,211,6,2,short,1122,187,0,pre_TC,2584,2884,2884,,ce44c486e2bcac272b4edd7f36b2416cb478de8693898e4c9dfc51084fc6263e
187,200,211,6,2,short,1123,187,1,post_TC,2884,3184,2884,,3f86b4f8a25a92077d2ac223d73b00c74016d74c26ffdcce7dc4f9a20b36e1b3
187,200,211,6,2,short,1124,187,2,pre_SC,3463,3763,3763,,59dfcd740daa7cce2a896c4536815405b6b24641c55ab666b656056d39fa288a
187,200,211,6,2,short,1125,187,3,post_SC,3763,4063,3763,,ce0447a040336bef6be0fe439350f783102c64242826b5a4e366ed137e6da388
187,200,211,6,2,short,1126,187,4,pre_GO,4200,4500,4500,,0641869589f48336fb0f76983f47637b4b14f1a2472e58debcc074cf6c762b24
187,200,211,6,2,short,1127,187,5,post_GO,4500,4800,4500,,30d5e3b19dacb80daa5dde3c0954a402816aa36082d20970ae83dee85a780608
188,192,539,6,4,short,1128,188,0,pre_TC,2584,2884,2884,,5ecbf0740e64527e5c5d04bc2634c1648692e342b10c5af0ad24827ca9871427
188,192,539,6,4,short,1129,188,1,post_TC,2884,3184,2884,,79f02d662e48e36012ad76bc32601ec5223723696a935767367c9632f0310697
188,192,539,6,4,short,1130,188,2,pre_SC,3463,3763,3763,,7632fc1701033ea18608191eab8a066f3725189f7976d7b8afe5d636f6941a4e
188,192,539,6,4,short,1131,188,3,post_SC,3763,4063,3763,,8c36b798d1493a57aa414fc528de3723ff6662ab1a20ebd582a850ddac1dece4
188,192,539,6,4,short,1132,188,4,pre_GO,4200,4500,4500,,68f8803650d76fadd132310a0d8298de3cd2c659fc8e6dff4d465689e1840968
188,192,539,6,4,short,1133,188,5,post_GO,4500,4800,4500,,c553b294c96d7f8fe8a409f9cb54e30c90a86c0ba7c9ef3419f809cff5dc5535
189,189,24,6,0,short,1134,189,0,pre_TC,2575,2875,2875,,ee1347256bdf8f2ac5a48572e7f9ab91c67c4ff43693079ae58634af1c3f3350
189,189,24,6,0,short,1135,189,1,post_TC,2875,3175,2875,,df7a300627ec4c86fcdb9e101deadca2deb2149e1367d5c67045c968670064b0
189,189,24,6,0,short,1136,189,2,pre_SC,3463,3763,3763,,8c0a2f84d909c5313b5f62f0790dac7a5cd3f1e82b429987c9e0bec86659cacc
189,189,24,6,0,short,1137,189,3,post_SC,3763,4063,3763,,7c6b7c5d187c56cb3bf2142f9bd3458e78e61ceb81c30e9ebe747db758f8dda3
189,189,24,6,0,short,1138,189,4,pre_GO,4200,4500,4500,,a826d14a4c7192df1732b0c26563dc78e99846267c563e4a9e2d1f9f672bbad7
189,189,24,6,0,short,1139,189,5,post_GO,4500,4800,4500,,2c11b379f6652df33f448ffa7f687bae08658823ad4984d7683241d403d7fb88
190,181,538,6,1,short,1140,190,0,pre_TC,2579,2879,2879,,1446806ccf255f90f757d3885a2bc3d448a290c9a0bd02e57d356ef87280f15c
190,181,538,6,1,short,1141,190,1,post_TC,2879,3179,2879,,660466833ba6c9335976f730789f664c448ee345691b4c65b69320580ca5d8b8
190,181,538,6,1,short,1142,190,2,pre_SC,3462,3762,3762,,7a7237cb3769f6ca77fc68cde925edf5e7a2f35903c3cbe0b2fc946f816faccb
190,181,538,6,1,short,1143,190,3,post_SC,3762,4062,3762,,385b5ad76207ad483edc728e431525af34a5a125b1b524b719508f36711f43a7
190,181,538,6,1,short,1144,190,4,pre_GO,4200,4500,4500,,3eb92f863e8010342ccb061e4a0abc77886b455c270d50b89490be88bebebe29
190,181,538,6,1,short,1145,190,5,post_GO,4500,4800,4500,,429f5fc085cbbebf7b336683e193ac82262ac6552b95d7189e4762fe75b38242
191,188,642,6,0,short,1146,191,0,pre_TC,2584,2884,2884,,687f51f3193822ae863e87eadb4b26530c5065304149541778530eca64cb3058
191,188,642,6,0,short,1147,191,1,post_TC,2884,3184,2884,,d9b01378e39e01e6d802f9d8b4518f10513dd9af838c6a2833b03df5077ad5fc
191,188,642,6,0,short,1148,191,2,pre_SC,3463,3763,3763,,ee6daa71d8d3b361a402c71884b37be8a276d5b5d1c1b2fe1c9faedd6249b009
191,188,642,6,0,short,1149,191,3,post_SC,3763,4063,3763,,3b0c6bad5e99d50956f896568a63916a9e3dcbad828a2f3631ffe773c402ff28
191,188,642,6,0,short,1150,191,4,pre_GO,4200,4500,4500,,212436806bd5d82a43a740bd796436e73c47957f0a06b7cf1de7089622936d72
191,188,642,6,0,short,1151,191,5,post_GO,4500,4800,4500,,a3920bdfa092d0302c399c234a61ff2df3172afdac7e8f2b648e2d92d74b5b7f
192,197,379,6,2,short,1152,192,0,pre_TC,2575,2875,2875,,c728e15e7f55d3cab38c7e635088eb82db3c24b6c786d8de1bf194c4e156c48b
192,197,379,6,2,short,1153,192,1,post_TC,2875,3175,2875,,8f589efaceba76cc6e481988eae2b6b58bc25a079fd588f59ba474256eb95351
192,197,379,6,2,short,1154,192,2,pre_SC,3463,3763,3763,,9617f03bbad1d012df1fe0262d28c5593eb084de8a7f934303697ff53f2c1656
192,197,379,6,2,short,1155,192,3,post_SC,3763,4063,3763,,ea7ed172da5f1353f1dd0296c339f316572d57b134a4404613f1cb667d0a3f08
192,197,379,6,2,short,1156,192,4,pre_GO,4200,4500,4500,,ece4dc131eb81198a4d2e34f4a1f28a57b01aa227a5d05bceda21431171a4f93
192,197,379,6,2,short,1157,192,5,post_GO,4500,4800,4500,,a6d61c3647f1d2af2a7989a7427077e7e5e7684ed3e9cf673df064d267e9ae7d
193,170,483,6,1,short,1158,193,0,pre_TC,2581,2881,2881,,4fe6013c9de85c2e9930f25a059a69b11d39ad06964658c13552890ed4fdc3cb
193,170,483,6,1,short,1159,193,1,post_TC,2881,3181,2881,,f7f54d9bb733ce2a54a138c3e0b035263933ed09c75083121b7ba948cb80b297
193,170,483,6,1,short,1160,193,2,pre_SC,3460,3760,3760,,7b788a6f8ab4b9987bf9dab58d68478ff1c56d1b24de4ab432a484807f29dd9f
193,170,483,6,1,short,1161,193,3,post_SC,3760,4060,3760,,9f7c0a59d63253ce56929b0793ad70b572d47180313f6c71f801c5f483d1600b
193,170,483,6,1,short,1162,193,4,pre_GO,4200,4500,4500,,a271cce993da2c74343a8cdaea442b82757600748b635f64b22df6e9ab6da23a
193,170,483,6,1,short,1163,193,5,post_GO,4500,4800,4500,,779d60ba81347d37d96d0430c8e3f8a438767fc6382e72cf0feffe5cd399ca24
194,201,9,6,0,short,1164,194,0,pre_TC,2575,2875,2875,,a89296c06b670b4765907e782ccca0bb133de3012323e104eac032df38f6fb7e
194,201,9,6,0,short,1165,194,1,post_TC,2875,3175,2875,,c6418df22b96724bbb55acc877d109fa1a2c2ae9dfb07842fc718af8c45789c1
194,201,9,6,0,short,1166,194,2,pre_SC,3463,3763,3763,,0342f0a2adf2a56e71ef06ffbd56b74e3396656e05cf7e2217d3c671e3519b63
194,201,9,6,0,short,1167,194,3,post_SC,3763,4063,3763,,d354a0ecb91882dc8757569ef29c8716f474534d1f3126a1c775e094bc3fe1e1
194,201,9,6,0,short,1168,194,4,pre_GO,4200,4500,4500,,ac999fb133368d5e54206bec128dc4f6ff06b708a34b6623cce947d5faaa4d01
194,201,9,6,0,short,1169,194,5,post_GO,4500,4800,4500,,b6422d92e5d0d3b93375838d408a9dbf5232682ad09d4aa75c1a9fe9729f7f8d
195,194,113,6,2,short,1170,195,0,pre_TC,2568,2868,2868,,2b06db6258731c39a1a68f611d1b0a3dcb0c45391be992f3590b72c9478b42c6
195,194,113,6,2,short,1171,195,1,post_TC,2868,3168,2868,,1c738e25eef25ae5036bbecdb26b3c8bdb7fd505c044ad5572e91b7d3624868f
195,194,113,6,2,short,1172,195,2,pre_SC,3453,3753,3753,,36718fe56289497c8d72ea7df4b393e1a587043417dd6c1fe387dfb183b57a39
195,194,113,6,2,short,1173,195,3,post_SC,3753,4053,3753,,e1395a0b3e69f475023e2e038046bed3a7f0ea40fd846f10e0dfd701317910ce
195,194,113,6,2,short,1174,195,4,pre_GO,4200,4500,4500,,4b193deae287f70391855f0f8643a209660c9746ca98cb1e2b897b21614c64c5
195,194,113,6,2,short,1175,195,5,post_GO,4500,4800,4500,,c0c7bd7ef40e0110d9a9cc7439be4d987cdcd4d43cff8768a3d9074c4d894c70
196,173,187,6,0,short,1176,196,0,pre_TC,2577,2877,2877,,0c057e509d027a0c4576ee1252909f15177fdf105244ea05a2ccc7c8acb56d2a
196,173,187,6,0,short,1177,196,1,post_TC,2877,3177,2877,,ef1a5e912c6809c2afe2de6a599174f8a4101702802c02618a28af83daac774a
196,173,187,6,0,short,1178,196,2,pre_SC,3462,3762,3762,,94fe939df041984c61ecf551f184b954e7fdee3f42552874da3d5db43bb47798
196,173,187,6,0,short,1179,196,3,post_SC,3762,4062,3762,,77f63811ef39e86cef013c1f00780c31e62e5883556515f95068fa7aa6a47483
196,173,187,6,0,short,1180,196,4,pre_GO,4200,4500,4500,,7b235df999f974dbbe024abdafc07ff5a59258e2ba0735b88b27468e87b4e60f
196,173,187,6,0,short,1181,196,5,post_GO,4500,4800,4500,,75d1093d3d256efa0a4d79d8eb887a16cc0ea5b29e7a6e9c88b1d84492d62522
197,191,376,6,1,short,1182,197,0,pre_TC,2584,2884,2884,,363175db7197fc260a50a17efd1e1dbc4092ae74218c79aba35552bb7d32a73a
197,191,376,6,1,short,1183,197,1,post_TC,2884,3184,2884,,7484ee35d87a4493834f05714ead8c71f4ae7cd40c9ccc0bb72cafc669e9b767
197,191,376,6,1,short,1184,197,2,pre_SC,3462,3762,3762,,658c687decfd81e5cb4cc0c6dfeedc36f791639009f7c73ed24548c5dc234458
197,191,376,6,1,short,1185,197,3,post_SC,3762,4062,3762,,e40563f59c77ba26b703f88e808262f855e033e81c65061c06f4c0f898c4e136
197,191,376,6,1,short,1186,197,4,pre_GO,4200,4500,4500,,6f88af662d0c237425f61d73f82cfbece473ae7ba567f68e03b7efd0b038e2f2
197,191,376,6,1,short,1187,197,5,post_GO,4500,4800,4500,,b90d6c9f8b68bdfc66794f5272e29717076e04cd66c8c4be0478b652d73c926d
